radiation,93
called,3074
military,137
industrial,70
complex,118
reigns,180
our,33098
pays,263
planes,184
oil,387
companies,52
blocking,59
research,38
into,21286
alternative,70
energies,9
dependence,12
fossil,29
fuels,46
shoot,1671
cocaine,388
pacify,33
brought,1837
courtesy,49
cia,66
vietnam,126
men,3742
die,12210
vain,923
us,25288
shipped,24
heroin,176
bags,531
neighborhood,421
shooting,760
gallery,90
crack,1194
dealing,222
scum,163
blown,711
thirteen,262
young,6367
pleasure,981
drugs,875
today,8923
habit,401
along,6588
drug,737
dealers,67
stealers,5
junkie,203
breeders,5
gay,395
proud,1622
coming,11356
provokes,4
violent,420
aggression,80
direction,944
affection,340
cruel,1217
jokes,284
behavior,157
bigoted,15
sexual,135
insecurity,72
dominant,11
hetero,10
society,555
males,16
victims,321
queer,117
nation,894
maybe,10988
appeals,13
toleration,3
sacrificed,119
consumed,153
mortal,234
such,5688
woman,7035
dissent,21
burn,6302
stake,283
africa,164
female,122
circumcision,7
brutally,20
imposed,17
enforce,19
submission,114
crippling,26
brutal,141
mutilation,16
male,104
domination,65
barbaric,10
patriarchy,6
indian,280
women,1842
burned,1507
husbands,49
cannot,3592
survive,1829
treated,292
property,94
murdered,129
dowry,6
supposed,1484
understand,7097
cultural,22
differences,92
justify,381
practices,8
foreign,486
culture,235
easy,7015
indict,3
does,5957
terror,296
rule,1000
streets,3274
each,5725
bars,687
american,1224
high,9885
school,2357
learn,4156
rules,1669
conform,51
obey,276
live,16295
bell,967
forced,481
mold,233
middle,2060
ideal,102
productive,15
someone,11456
else,7498
pawn,186
dare,1058
rebel,596
authorities,31
institutional,6
hell,7007
homogenized,1
socialized,5
individuality,41
stigmatized,8
sent,1327
reform,32
special,1400
learning,750
institution,90
christian,210
concentration,75
camp,124
private,433
psychiatric,5
parents,550
shrinks,22
counselors,10
self,1408
expression,143
natural,620
rebellion,119
rights,530
pump,258
brainwash,41
prevail,94
grind,365
18,162
strong,5094
number,2511
uniform,195
anonymity,13
rank,64
vague,102
authority,207
yesterday,2697
bully,68
sadistic,45
revenge,466
banality,9
evil,2380
fucking,3823
excuse,718
commit,190
vile,100
atrocities,26
crimes,340
exposed,162
utter,53
job,1815
duty,198
uniformed,6
thugs,88
obsessed,147
buck,221
excess,83
acted,101
orders,204
duress,20
loved,4055
moment,4626
confess,617
those,11036
glory,2062
finest,317
hour,2136
revelling,7
newfound,21
taste,3007
shall,1981
soon,5618
sour,305
catches,143
happy,5659
complacent,69
consume,199
ship,1440
doomed,174
pay,4370
line,8553
sheep,453
sermon,59
rapt,8
blind,4412
controlled,140
latest,317
decadent,19
yuppie,11
larva,1
swallow,963
blindly,157
smile,7023
songs,2656
written,1098
computers,53
musicians,38
performers,8
circus,358
maximus,1
spins,264
round,8637
mesmerized,68
spectacle,41
drags,145
music,4834
industry,160
packaged,35
products,31
sell,1685
disco,494
rap,299
metal,628
teens,87
safety,311
valve,5
method,99
social,459
outlet,11
energy,530
hold,17032
road,7669
longer,2269
takes,4622
further,889
tryin,2016
towns,256
quite,2268
missin,279
lead,3185
reason,5769
stay,13765
waking,879
home,22795
tracin,3
dreams,9142
holdin,448
wanderin,59
closer,2656
airsick,5
air,5109
tastes,388
next,5435
fit,1568
somethin,1203
found,9908
wakin,51
shot,2732
seein,184
broke,2562
myself,12037
fell,3409
couple,935
glass,2248
ice,1685
crystal,553
fight,7890
losing,2895
ground,7340
around,26204
everywhere,2684
sometimes,8068
after,7259
keeps,3535
colors,1078
glow,970
daylight,715
puzzle,144
watch,8285
saw,7173
shadow,2102
distance,1430
cautiously,21
slowly,2231
breathe,3856
ghost,1731
invisible,517
disease,997
planning,178
intoxication,21
lose,8117
breathing,1448
neck,1120
surprising,53
yeah,41344
please,12048
loud,2704
scream,2842
town,8927
figure,1290
wanna,20723
ghosts,643
fingers,1761
shades,554
roads,741
reached,673
ease,932
memory,2601
forget,7838
names,895
escape,1921
fading,1352
burning,5007
stranger,1717
seek,797
cost,843
drifting,709
singing,3133
taking,3967
owner,91
spans,10
separate,569
moving,3115
park,965
answer,2767
lonely,7462
stare,1879
drowning,1016
rain,9281
voice,4459
thin,1210
caving,110
silence,2739
echo,543
cars,1216
asleep,1583
wandering,442
freeway,240
anyplace,62
motion,837
walked,2815
door,8846
learned,2112
being,4617
goodnight,870
feeling,10506
summers,168
leaving,3575
change,11981
hung,859
dry,2559
honest,754
promised,1003
stabbed,136
motive,59
trust,3185
pretend,2389
disappear,1506
stays,634
rollin,1056
mercedes,74
benz,66
fake,1501
friends,7974
laughin,200
walk,12010
la,11906
boys,4282
aren,1108
wear,2404
stuff,1517
fortune,729
buy,2607
trendsetter,23
heartbeat,681
afford,542
attention,905
charge,336
mom,1207
credit,333
card,556
groped,2
freshman,12
touch,5973
nothin,2867
children,3477
tucked,116
bed,5729
moon,5342
date,664
afflicted,24
bitten,115
lycanthropy,3
mark,914
tearing,768
cry,10001
wolf,565
attacked,56
tear,3148
bury,978
coldest,158
takeover,23
toll,421
charles,69
manson,30
sod,38
killed,1178
lunatic,91
heretic,25
family,2057
destiny,941
pray,3419
awaited,26
someday,3224
return,1786
spread,1143
legs,1297
suck,987
grudge,99
lets,1683
heathen,82
drunken,312
bum,255
berkely,5
bitches,283
rags,188
riches,162
university,37
herpes,11
anything,7384
ask,5417
dicks,55
toys,505
pee,87
taught,1074
kinky,20
fetid,3
virgin,318
killers,121
mother,4528
rapers,4
hooker,53
thrillers,5
bend,1127
knees,3395
steamy,21
free,11452
raped,149
she,77742
warned,278
mob,135
chained,329
toilet,151
cunt,207
blew,732
jets,70
degenerate,25
ridin,446
mud,566
train,3794
rip,816
pig,261
brains,464
grandmas,12
questionable,9
teachers,188
thaught,3
priest,235
kneeled,12
asked,1863
repent,144
fucker,237
bent,388
junkyards,4
playground,143
laugh,3117
fools,1300
church,1073
threw,1037
devils,305
work,5996
singled,27
once,8875
christ,1127
religions,46
price,1846
cod,38
delivery,77
arms,5694
adult,51
different,3612
game,4889
fame,935
bar,1638
heads,1352
regular,150
book,1698
jocks,37
rednecks,25
mothers,412
copy,112
skirt,164
trying,7199
nookie,5
burnt,432
circles,852
laughs,352
turns,2377
trout,29
mirror,2248
suprise,26
tom,349
forehead,90
stamped,37
demise,247
wrapped,830
yesterdays,202
news,1940
looked,3063
jews,90
wretched,108
impulse,41
missile,61
pooch,6
licking,128
cock,298
geyser,1
steam,319
creeps,175
dog,2707
sex,1596
machine,1778
cat,1386
knife,1419
cows,118
horned,8
chainsaw,85
boots,782
blue,8804
weiner,10
poop,21
chute,29
cracked,345
fact,1329
act,1958
turned,4306
leaves,2329
ive,1307
unsound,13
nervous,622
bind,323
mankind,346
woke,1535
morning,7496
across,3912
sat,1052
hope,10456
statistic,23
dope,338
affair,383
dad,1188
n,3385
od,52
talking,3365
sin,2278
lust,789
room,6369
placed,231
bets,137
filled,1781
spoon,355
heavy,1665
scene,2079
honor,477
rig,84
failing,246
stops,884
winner,340
stuck,2385
lifeless,182
piece,1945
suit,753
casket,104
pricks,40
flaming,150
styx,12
wired,169
electric,783
chair,750
jump,2013
lap,230
black,8553
invite,150
suicide,802
bride,503
alleyway,53
lookin,2537
dreaming,2522
dick,517
cool,3919
trusted,267
fool,5040
wasted,1951
enemies,494
met,3334
party,3363
showed,758
tricks,502
knowing,1883
fix,1291
secrets,1285
regrets,650
wanted,6325
grief,356
ripped,378
bucks,242
relief,371
honey,4259
beer,1344
lights,5233
helicopters,53
arrested,115
ho,1029
listen,5664
grandfather,59
eaten,133
psycho,254
lorry,12
interstate,122
five,2084
build,1784
army,679
skinheads,32
joke,935
stupid,1809
bloke,30
ones,3298
above,4654
hot,4319
might,9026
makes,7804
test,825
fucked,1178
pretty,5833
boy,8979
solid,423
gold,2976
millionaire,185
tv,2335
studio,82
54,18
beon,6
pants,714
calvin,29
klein,20
emmy,1
awards,21
guns,1267
freedom,2537
safe,2472
human,2069
race,1662
gi,62
country,2251
landshark,5
king,3927
eat,2478
dirt,1207
heed,263
regulations,40
hesitations,7
car,4260
cook,200
hello,2211
lock,1263
wine,2305
babes,60
drunk,1522
roll,6818
fancy,538
fox,190
key,1542
slide,800
appeal,199
hey,17114
babe,2953
cake,429
opened,1026
husband,262
red,5639
slapped,117
stomped,29
hospital,246
nic,5
fractured,83
skill,102
spine,457
doctor,1332
hardly,846
bottle,1435
pocket,865
scalpel,33
order,655
usa,463
tooth,293
decay,348
mechanical,75
girls,5135
discrace,2
father,3076
faggot,42
grew,872
tenderloin,4
maggots,58
ed,185
protect,598
vagrant,13
miscreant,3
rapist,16
murderer,61
belong,2818
wheelchairs,7
push,2330
stairs,664
goverment,8
drool,100
bump,189
deaf,348
defective,20
thow,3
grenade,54
fuckin,1077
lame,369
waitress,172
drink,4099
formally,5
introduce,154
im,5471
thats,1199
4,633
karats,4
glare,133
kind,6585
wonderful,1435
rhyme,790
skatin,8
rari,3
raps,25
fully,173
automatic,313
ar,46
heat,1913
jr,52
lane,528
wont,1539
quit,1260
gas,738
flame,1719
duck,199
sayin,769
globe,93
dawgs,7
hoes,138
extra,317
stoned,387
kevin,73
federline,4
built,1555
kingdom,700
marijuana,36
heavily,25
sedated,62
america,1270
most,3169
hated,374
aww,70
yea,1666
baby,38947
mane,36
guy,2554
frontline,37
dodgin,10
cameras,152
cant,2820
chill,521
california,1180
sunshine,1435
its,12437
okay,2397
handin,11
diplomas,1
first,7374
k,146
feds,28
wit,418
rappers,47
committed,130
fames,3
hustle,162
lyrical,74
exercise,75
muscle,222
double,878
chief,124
basket,106
looney,5
model,221
chicks,211
tabloids,12
screw,315
magazines,245
nasty,453
slick,151
sly,110
prolly,4
drop,2269
tsunamis,5
whoo,340
hoo,593
jack,1276
coke,247
bitch,1462
bigga,2
sicka,1
gon,353
dude,345
sizzle,20
booth,148
fuckas,11
couldnt,209
shoes,2520
yankee,92
fitted,26
match,621
name,10765
spreadin,41
faster,1339
sucked,234
americas,11
hate,6585
passin,169
uh,2266
bastard,353
50,144
mill,176
whatever,2559
deal,1557
hair,4263
wind,6087
anticipated,11
underated,1
ah,5256
thank,2045
swimmin,71
swim,1008
broken,7752
shattered,630
lonliness,23
concrete,476
hatred,543
breeds,81
gave,5092
dying,3389
emptiness,586
tortured,222
nights,3435
slabs,10
stone,3219
sharpen,83
knives,353
pools,106
blocks,184
suppliers,1
souless,5
bin,104
trapped,925
windows,986
barred,31
raised,811
scarred,237
goin,3613
hollywood,917
care,10671
brooke,2
shields,41
grin,407
admit,895
rich,1447
nice,2885
forgive,1725
sinned,94
kin,149
rid,347
within,2652
guilty,892
crime,1610
cured,89
serving,127
inflict,29
despair,587
misery,1393
tragedy,500
lesson,740
poison,1176
spreads,131
pieces,1829
resort,51
suffocation,53
f**k,26
bleeding,1442
wrong,13489
contemplating,69
fine,6093
crying,3348
realized,533
late,6711
empty,4091
hungry,1374
feeding,414
chaos,436
downward,44
spiral,137
higher,2193
finding,917
questions,1079
spell,1192
dealt,146
grows,1070
instantly,45
erase,712
memories,2762
explain,1647
bid,176
farewell,447
loving,2914
saved,1482
held,2437
darkness,3260
weighs,120
stepped,417
threshold,87
rests,86
wears,509
crown,931
tune,1167
tiffany,31
places,1682
sea,5262
packing,148
making,4122
lunch,269
among,771
other,10031
wishes,443
beginnings,71
wasn,3139
weren,931
angry,982
cross,2971
loss,636
simple,2077
temporary,229
solitude,201
misconstrued,13
haunt,571
congratulations,96
looks,3445
demons,745
vein,231
tired,4919
picked,665
clearly,491
begging,833
couldn,5730
pose,155
william,84
yours,3079
ride,7000
roller,416
coaster,157
poster,95
sweat,1150
vow,276
confirmed,15
saddest,166
pace,458
whenever,1097
grace,2208
powers,235
glad,1904
clothes,2052
food,1007
accompany,19
intuition,83
selfish,472
attitude,476
rude,283
hollow,927
daze,208
fills,632
which,3390
flowers,1471
bloom,336
lift,1594
though,6196
hopes,962
grow,3429
spin,1051
doubt,2511
except,856
owned,170
kissed,1073
beautiful,5593
fortunes,106
misfortunes,10
old,14621
together,8295
disappeared,366
understood,533
rarely,134
goodbye,6758
ago,2381
tells,1173
witch,295
seeping,56
certain,878
others,1673
glisten,66
weary,683
sore,416
aching,506
somewhere,3896
recall,835
mexico,417
soft,1283
breeze,1077
blowin,383
carribean,2
novembers,6
hug,244
anymore,5574
stitches,109
woo,687
twice,1405
expert,53
advice,725
says,5261
anxious,120
uptight,217
low,3629
track,1496
catwalk,39
sweet,8375
asskiss,3
nose,897
wipe,736
pot,298
perfect,3438
mon,1648
spent,1959
riot,535
leading,619
isle,121
matters,907
